"filename", "language", "JSON", "XML", "C#", "HLSL", "ShaderLab", "ApexLog", "HTML", "Ini", "TypeScript JSX", "comment", "blank", "total"
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Assets/TextMesh Pro/Shaders/TMPro_Properties.cginc", "HLSL", 0, 0, 0, 62, 0, 0, 0, 0, 0, 10, 14, 86
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Assets/TextMesh Pro/Shaders/TMPro_Surface.cginc", "HLSL", 0, 0, 0, 76, 0, 0, 0, 0, 0, 7, 19, 102
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Assets/TextMesh Pro/Sprites/EmojiOne.json", "JSON", 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 157
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/MonoBleedingEdge/etc/mono/2.0/DefaultWsdlHelpGenerator.aspx", "HTML", 0, 0, 0, 0, 0, 0, 1594, 0, 0, 28, 280, 1902
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/MonoBleedingEdge/etc/mono/4.0/DefaultWsdlHelpGenerator.aspx", "HTML", 0, 0, 0, 0, 0, 0, 1594, 0, 0, 28, 280, 1902
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/MonoBleedingEdge/etc/mono/4.5/DefaultWsdlHelpGenerator.aspx", "HTML", 0, 0, 0, 0, 0, 0, 1594, 0, 0, 28, 280, 1902
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/MonoBleedingEdge/etc/mono/browscap.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 13255, 0, 274, 3451, 16980
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/MonoBleedingEdge/etc/mono/mconfig/config.xml", "XML", 0, 525, 0, 0, 0, 0, 0, 0, 0, 30, 62, 617
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/Resources/Data/RuntimeInitializeOnLoads.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/Resources/Data/ScriptingAssemblies.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Builds/HerbicideGameplayPrototype.app/Contents/Resources/Data/StreamingAssets/UnityServicesProjectConfiguration.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker0-prev.log", "ApexLog", 0, 0, 0, 0, 0, 7538, 0, 0, 0, 0, 127, 7665
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker0.log", "ApexLog", 0, 0, 0, 0, 0, 524, 0, 0, 0, 0, 8, 532
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker1-prev.log", "ApexLog", 0, 0, 0, 0, 0, 7112, 0, 0, 0, 0, 127, 7239
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker1.log", "ApexLog", 0, 0, 0, 0, 0, 440, 0, 0, 0, 0, 8, 448
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker2-prev.log", "ApexLog", 0, 0, 0, 0, 0, 1601, 0, 0, 0, 0, 29, 1630
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/AssetImportWorker3-prev.log", "ApexLog", 0, 0, 0, 0, 0, 1601, 0, 0, 0, 0, 29, 1630
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/Packages-Update.log", "ApexLog", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 4, 47
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/shadercompiler-AssetImportWorker0.log", "ApexLog", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Logs/shadercompiler-UnityShaderCompiler0.log", "ApexLog", 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 4
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Packages/manifest.json", "JSON", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Packages/packages-lock.json", "JSON", 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 467
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Objects/propertytypes.xml", "XML", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilemaps/level0.tmx", "XML", 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 1, 116
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilemaps/level1.json", "JSON", 268, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilemaps/level1.tmx", "XML", 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 1, 120
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Enemies.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 1, 11
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Grass.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Markers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 1, 16
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Placeables.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 1, 20
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Shore.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 10
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Soil.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/Tiled/Tilesets/Water.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 5
"/Users/teddysiker/Desktop/Coding/GitHub/herbicide/Herbicide/out/linecount.json", "JSON", 1285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1285
"Total", "-", 3052, 1693, 8332, 323, 2015, 18863, 4782, 13255, 65, 8719, 8112, 69211
